,country,year,co2_e,coal_c,elec_g,elec_c,hydro_g,nuclear_g,gas_g,oil_c,oil_g
2457,Norway,2003,9.71,0.164,23500.0,23200.0,1.99,0.0,13.6,2.2,33.5
741,UAE,1980,36.1,0.0,0.0,5780.0,0.0,0.0,6.18,4.98,82.2
2225,Oman,2000,9.5,0.00011,4020.0,3100.0,0.0,0.0,3.91,1.4,20.7
2687,Mexico,2006,4.43,0.114,2380.0,2030.0,0.0242,0.00866,0.387,0.83,1.7
2727,Canada,2007,18.1,0.92,19300.0,16700.0,0.958,0.244,4.56,3.09,4.91
580,Italy,1977,6.36,0.172,0.0,2780.0,0.079,0.00523,0.203,1.72,0.0223
2295,Latvia,2001,3.17,0.0521,1810.0,2210.0,0.103,0.0,0.0,0.623,0.0
962,Hungary,1983,8.35,0.746,0.0,2950.0,0.00125,0.02,0.0,0.906,0.0
1512,Sri Lanka,1991,0.236,3e-05,193.0,158.0,0.0153,0.0,0.0,0.077,0.0
1634,Brazil,1993,1.46,0.0701,1610.0,1520.0,0.129,0.00024,0.0238,0.412,0.223
1870,Switzerland,1996,6.27,0.0202,8150.0,7390.0,0.35,0.306,0.0,1.74,0.0
1965,"Hong Kong, China",1997,4.84,0.558,4590.0,4970.0,0.0,0.0,0.0,1.47,0.0
2880,Bulgaria,2009,6.12,0.849,5750.0,4480.0,0.0396,0.174,0.0,0.611,0.0
1695,Trinidad and Tobago,1993,14.4,0.0,3070.0,2710.0,0.0,0.0,4.15,1.19,5.19
1893,Iran,1996,4.4,0.0173,1440.0,1290.0,0.0104,0.0,0.517,1.05,3.0
1830,North Macedonia,1995,5.39,0.721,3090.0,2800.0,0.0351,0.0,0.0,0.408,0.0
3275,Chile,2014,4.36,0.429,4030.0,3900.0,0.0,0.0,0.0,0.92,0.0
367,Denmark,1974,10.9,0.422,0.0,3250.0,0.00041,0.0,0.0,3.16,0.0193
2925,Norway,2009,9.1,0.116,27300.0,23900.0,2.23,0.0,18.5,2.06,22.4
2131,Italy,1999,8.2,0.207,4690.0,5080.0,0.0686,0.0,0.254,1.67,0.0885
816,Chile,1981,2.1,0.0939,0.0,915.0,0.0617,0.0,0.0,0.474,0.0
2,Belgium,1965,11.2,2.03,0.0,2160.0,0.00248,0.0,0.0,1.69,0.0
1925,Slovenia,1996,8.01,0.64,6410.0,5370.0,0.16,0.203,0.0,1.28,0.0
933,Venezuela,1982,5.82,0.00551,0.0,2070.0,0.0853,0.0,0.946,1.35,6.41
1985,Mexico,1997,3.9,0.0608,1760.0,1550.0,0.0238,0.00942,0.283,0.849,1.79
747,Bulgaria,1980,8.7,1.02,0.0,3970.0,0.036,0.0598,0.0,1.57,0.0
2617,Peru,2005,1.32,0.0331,915.0,821.0,0.0564,0.0,0.045,0.26,0.191
531,Poland,1976,11.6,2.55,0.0,2740.0,0.00413,0.0,0.154,0.435,0.0
1937,UAE,1997,27.4,0.0,10700.0,9660.0,0.0,0.0,11.4,7.68,43.9
2248,South Africa,2000,8.42,1.66,4680.0,4400.0,0.00212,0.025,0.0,0.489,0.0
391,Morocco,1974,0.639,0.0208,0.0,163.0,0.00681,0.0,0.0,0.157,0.0
2465,Qatar,2003,60.6,0.0,17600.0,14900.0,0.0,0.0,41.0,4.12,64.2
1938,Argentina,1997,3.86,0.0148,2030.0,1840.0,0.0674,0.0192,0.642,0.592,1.22
572,Hungary,1977,7.82,0.769,0.0,2420.0,0.00121,0.0,0.0,1.05,0.0
1044,Netherlands,1984,9.99,0.442,0.0,4410.0,0.0,0.0222,4.07,2.03,0.0
1730,Greece,1994,8.12,0.761,3820.0,3600.0,0.0211,0.0,0.0,1.63,0.0
1303,Malaysia,1988,2.52,0.0153,1140.0,1030.0,0.0284,0.0,0.849,0.596,1.51
2172,Argentina,2000,3.85,0.0175,2410.0,2080.0,0.067,0.0144,0.848,0.551,1.12
2655,Czech Republic,2006,12.3,2.02,8190.0,6530.0,0.0214,0.218,0.0,0.952,0.0
2859,Singapore,2008,7.57,0.00103,8730.0,8400.0,0.0,0.0,0.0,10.8,0.0
888,Algeria,1982,1.92,0.0408,0.0,415.0,0.00205,0.0,0.98,0.305,2.23
1252,Slovak Republic,1987,11.3,1.58,4530.0,5090.0,0.032,0.191,0.0,1.12,0.0
40,Iceland,1966,7.67,0.0247,0.0,2910.0,0.278,0.0,0.0,2.6,0.0
938,Australia,1983,14.8,1.9,0.0,6360.0,0.068,0.0,0.719,1.91,1.34
848,Malaysia,1981,2.19,0.00658,0.0,718.0,0.00938,0.0,0.134,0.615,0.875
1631,Bangladesh,1993,0.146,0.00029,83.4,65.4,0.00046,0.0,0.0448,0.0196,0.0
1775,Ukraine,1994,8.2,1.01,3970.0,3480.0,0.0203,0.115,0.29,0.39,0.0
1184,Romania,1986,8.71,0.652,3260.0,3320.0,0.0407,0.0,1.22,0.697,0.46
3125,Denmark,2012,7.11,0.441,5470.0,6040.0,0.0,0.0,0.918,1.33,1.78
2814,Algeria,2008,3.14,0.0218,1160.0,952.0,0.00071,0.0,2.04,0.404,2.44
3214,Croatia,2013,4.32,0.158,3290.0,3750.0,0.0,0.0,0.0,0.71,0.0
2400,USA,2002,20.7,1.83,14300.0,13300.0,0.0796,0.24,1.53,3.06,1.19
1641,Czech Republic,1993,13.4,2.39,5680.0,5030.0,0.0114,0.105,0.0,0.663,0.0
1500,Indonesia,1991,0.979,0.0188,206.0,177.0,0.00304,0.0,0.228,0.182,0.439
2955,Azerbaijan,2010,3.39,0.00061,2070.0,1600.0,0.0323,0.0,1.55,0.361,5.68
2037,Spain,1998,6.86,0.435,4860.0,4480.0,0.0736,0.128,0.0,1.66,0.0
1528,Portugal,1991,4.77,0.301,3010.0,2680.0,0.0782,0.0,0.0,1.19,0.0
3326,Saudi Arabia,2014,19.5,0.00537,10100.0,9050.0,0.0,0.0,2.71,5.21,17.6
1615,Thailand,1992,1.87,0.0846,986.0,907.0,0.00626,0.0,0.133,0.418,0.0571
396,New Zealand,1974,6.17,0.493,0.0,5460.0,0.401,0.0,0.0,1.48,0.0
51,USA,1966,17.6,1.44,0.0,5590.0,0.084,0.00252,0.0,2.87,2.25
1823,Kuwait,1995,34.0,0.0,14800.0,12800.0,0.0,0.0,4.72,4.41,65.3
2293,Lithuania,2001,3.6,0.0241,4240.0,2700.0,0.00806,0.281,0.0,0.789,0.0
694,Ecuador,1979,1.56,0.0,0.0,321.0,0.00788,0.0,0.0,0.297,1.48
1560,China,1992,2.2,0.48,625.0,605.0,0.00969,0.0,0.0113,0.11,0.118
2351,Finland,2002,12.5,1.26,14500.0,16100.0,0.178,0.369,0.0,2.14,0.0
201,New Zealand,1971,5.25,0.437,0.0,4690.0,0.393,0.0,0.0,1.43,0.0
2320,Turkey,2001,3.33,0.287,1910.0,1590.0,0.032,0.0,0.0,0.449,0.0
2429,Finland,2003,13.9,1.57,16200.0,16400.0,0.158,0.375,0.0,2.2,0.0
1876,Germany,1996,11.8,1.11,6800.0,6400.0,0.023,0.167,0.193,1.69,0.0
1839,Poland,1995,9.43,1.83,3610.0,3060.0,0.00423,0.0,0.0824,0.388,0.0
1958,Egypt,1997,1.66,0.0124,875.0,816.0,0.016,0.0,0.173,0.4,0.675
2021,Bangladesh,1998,0.189,0.00076,105.0,87.6,0.0006,0.0,0.0539,0.0309,0.0
2840,Luxembourg,2008,23.1,0.154,7330.0,15900.0,0.0233,0.0,0.0,5.93,0.0
2299,Malaysia,2001,5.7,0.125,3200.0,2780.0,0.0253,0.0,1.78,0.983,1.37
1718,Cyprus,1994,7.18,0.115,3210.0,3030.0,0.0,0.0,0.0,2.32,0.0
3058,Croatia,2011,4.8,0.163,2640.0,3900.0,0.0,0.0,0.0,0.813,0.0
2899,UK,2009,7.87,0.474,6000.0,5640.0,0.00734,0.0964,0.838,1.19,1.09
456,Morocco,1975,0.624,0.0232,0.0,168.0,0.00505,0.0,0.0,0.159,0.0
2965,Colombia,2010,1.69,0.106,1430.0,1100.0,0.075,0.0,0.206,0.261,0.915
3184,South Africa,2012,8.77,1.67,4880.0,4340.0,0.0,0.0,0.0,0.499,0.0
1976,Japan,1997,9.82,0.7,8310.0,7990.0,0.0617,0.219,0.0,2.1,0.0
102,Turkey,1968,1.09,0.118,0.0,181.0,0.00803,0.0,0.0,0.181,0.0
1911,Norway,1996,9.53,0.219,23800.0,24000.0,2.04,0.0,7.26,2.17,35.2
160,Belgium,1971,12.6,1.39,0.0,3220.0,0.00119,0.0,0.0,2.78,0.0
2419,Colombia,2003,1.38,0.0585,1260.0,886.0,0.0745,0.0,0.119,0.251,0.687
404,Romania,1974,7.03,0.437,0.0,2020.0,0.0346,0.0,1.04,0.562,0.692
2092,South Africa,1998,8.64,1.64,4700.0,4390.0,0.00315,0.0269,0.0,0.488,0.0
2278,Croatia,2001,4.73,0.109,2910.0,2990.0,0.126,0.0,0.0,0.917,0.0
2260,Switzerland,2001,6.28,0.0201,10100.0,7990.0,0.493,0.32,0.0,1.82,0.0
2165,Ukraine,1999,6.06,0.77,3490.0,2790.0,0.0249,0.126,0.279,0.26,0.0
128,Turkey,1969,1.14,0.123,0.0,202.0,0.00853,0.0,0.0,0.197,0.0
398,Pakistan,1974,0.33,0.00821,0.0,105.0,0.00536,0.00059,0.0449,0.0604,0.0
2342,Cyprus,2002,7.37,0.045,3870.0,3680.0,0.0,0.0,0.0,2.6,0.0
1983,Latvia,1997,3.53,0.0912,1840.0,2060.0,0.104,0.0,0.0,0.711,0.0
3266,Austria,2014,7.49,0.348,7560.0,8360.0,0.0,0.0,0.0,1.36,0.0
2347,Ecuador,2002,1.88,0.0,904.0,692.0,0.0507,0.0,0.0,0.512,1.6
1320,Trinidad and Tobago,1988,13.2,0.0,2890.0,2540.0,0.0,0.0,3.76,0.764,6.18
2361,Iran,2002,5.92,0.018,2050.0,1740.0,0.0103,0.0,0.951,1.02,2.66
783,Malaysia,1980,2.03,0.00362,0.0,688.0,0.00868,0.0,0.163,0.591,0.958
939,Austria,1983,6.8,0.505,0.0,4830.0,0.349,0.0,0.0,1.33,0.0
1826,Luxembourg,1995,22.5,1.21,3010.0,14900.0,0.0186,0.0,0.0,4.32,0.0
3268,Belgium,2014,8.55,0.299,6470.0,7710.0,0.0,0.0,0.0,2.69,0.0
3069,Kazakhstan,2011,13.8,2.2,5250.0,4890.0,0.0,0.0,1.05,0.696,4.86
1921,Russia,1996,10.7,0.792,5720.0,5020.0,0.0888,0.0631,3.21,0.875,2.05
2464,Portugal,2003,6.19,0.321,4490.0,4380.0,0.129,0.0,0.0,1.47,0.0
3237,Norway,2013,8.86,0.153,26400.0,23800.0,0.0,0.0,18.3,2.0,16.3
300,Czech Republic,1973,16.5,3.75,0.0,3730.0,0.00939,0.0,0.0,0.952,0.0
2065,Malaysia,1998,5.17,0.0782,2900.0,2560.0,0.0187,0.0,1.6,0.918,1.54
2590,Croatia,2005,5.35,0.156,3010.0,3580.0,0.123,0.0,0.0,1.04,0.0
2433,"Hong Kong, China",2003,6.43,1.01,5280.0,5710.0,0.0,0.0,0.0,1.92,0.0
484,Austria,1976,7.62,0.507,0.0,4070.0,0.227,0.0,0.0,1.52,0.0
943,Brazil,1983,1.28,0.053,0.0,1100.0,0.0998,0.0,0.0117,0.373,0.138
2520,Israel,2004,9.18,1.25,7580.0,6530.0,0.00037,0.0,0.0,1.85,0.0
2558,Venezuela,2004,5.82,0.0,3730.0,2770.0,0.23,0.0,1.04,1.0,6.55
1787,Bangladesh,1995,0.183,0.00279,93.8,76.5,0.00027,0.0,0.0503,0.0255,0.0
510,Ireland,1976,6.99,0.548,0.0,2380.0,0.0158,0.0,0.0,1.66,0.0
2224,New Zealand,2000,8.38,0.287,10200.0,9380.0,0.544,0.0,0.0,1.62,0.0
516,Japan,1976,7.99,0.483,0.0,4310.0,0.0642,0.0262,0.0,2.23,0.0
2728,Switzerland,2007,5.76,0.0231,8990.0,8160.0,0.403,0.319,0.0,1.5,0.0
1640,Cyprus,1993,7.05,0.0855,3160.0,2980.0,0.0,0.0,0.0,2.4,0.0
1682,Philippines,1993,0.735,0.0183,399.0,338.0,0.00654,0.0,0.0,0.212,0.0
195,Luxembourg,1971,38.6,7.25,0.0,11900.0,0.0138,0.0,0.0,4.13,0.0
1506,Israel,1991,7.88,0.559,4690.0,3980.0,0.00011,0.0,0.0,1.99,0.0
2882,Brazil,2009,1.86,0.0573,2400.0,2190.0,0.174,0.00577,0.0544,0.502,0.545
2662,Estonia,2006,12.2,2.17,7210.0,5870.0,0.0009,0.0,0.0,1.08,0.0
2410,Belgium,2003,12.3,0.578,8120.0,8410.0,0.00206,0.395,0.0,3.23,0.0
109,Germany,1969,13.5,1.93,0.0,2820.0,0.0145,0.00545,0.0,1.61,0.0
2595,Iran,2005,6.65,0.0223,2540.0,2070.0,0.0198,0.0,1.19,1.13,2.98
1951,Colombia,1997,1.71,0.0878,1320.0,928.0,0.0716,0.0,0.129,0.34,0.923
825,Egypt,1981,1.15,0.016,0.0,413.0,0.0191,0.0,0.0455,0.341,0.724
2128,Iraq,1999,3.15,0.0,1080.0,1220.0,0.00225,0.0,0.114,0.718,5.63
699,UK,1979,11.5,1.36,0.0,4920.0,0.00648,0.0585,0.586,1.69,1.39
9,France,1965,7.23,0.849,0.0,2010.0,0.0827,0.00186,0.0,1.11,0.0
2531,Mexico,2004,4.2,0.087,2250.0,1940.0,0.0206,0.00752,0.305,0.844,1.82
1950,China,1997,2.71,0.54,900.0,853.0,0.0136,0.001,0.0156,0.152,0.127
659,Peru,1978,1.34,0.00761,0.0,467.0,0.0324,0.0,0.0329,0.352,0.474
2702,Saudi Arabia,2006,17.6,0.00081,8010.0,6600.0,0.0,0.0,2.45,4.02,20.8
1601,Oman,1992,6.0,0.0,2580.0,2240.0,0.0,0.0,1.18,1.51,18.7
1214,Ecuador,1987,1.58,0.0,565.0,442.0,0.0411,0.0,0.0,0.443,0.986
1862,Austria,1996,8.45,0.434,6840.0,6610.0,0.37,0.0,0.0,1.46,0.0
1267,Bulgaria,1988,9.73,1.08,5040.0,4940.0,0.025,0.155,0.0,1.25,0.0
534,Romania,1976,7.98,0.451,0.0,2420.0,0.0325,0.0,1.21,0.696,0.69
1225,Ireland,1987,8.6,1.0,3720.0,3410.0,0.0165,0.0,0.0,1.21,0.0
1444,New Zealand,1990,7.5,0.352,9490.0,8970.0,0.587,0.0,0.0,1.25,0.0
1149,Ecuador,1986,1.64,0.0,539.0,409.0,0.037,0.0,0.0,0.45,1.71
2212,South Korea,2000,9.41,0.906,6130.0,5910.0,0.0075,0.204,0.0,2.19,0.0
3018,Sweden,2010,5.63,0.293,15800.0,14900.0,0.609,0.53,0.0,1.62,0.0
507,Hungary,1976,7.56,0.761,0.0,2280.0,0.00134,0.0,0.0,0.993,0.0
754,Cyprus,1980,4.76,0.0,0.0,1430.0,0.0,0.0,0.0,1.27,0.0
932,USA,1982,18.4,1.57,0.0,9540.0,0.115,0.11,1.78,2.97,2.06
3264,Argentina,2014,4.56,0.0321,3250.0,3070.0,0.0,0.0,0.695,0.706,0.699
1928,Turkmenistan,1996,7.14,0.0107,2360.0,1430.0,0.0001,0.0,6.37,0.713,1.02
1359,Israel,1989,7.25,0.522,4720.0,4230.0,6e-05,0.0,0.0,1.98,0.0
636,"Hong Kong, China",1978,3.41,0.00109,0.0,1950.0,0.0,0.0,0.0,1.35,0.0
592,Oman,1977,8.7,0.0,0.0,411.0,0.0,0.0,0.0,1.24,17.2
1562,Cyprus,1992,6.9,0.104,3040.0,2800.0,0.0,0.0,0.0,2.33,0.0
92,Iceland,1968,7.99,0.0146,0.0,2990.0,0.298,0.0,0.0,2.62,0.0
688,Colombia,1979,1.68,0.0881,0.0,625.0,0.0434,0.0,0.0851,0.292,0.254
1946,Brazil,1997,1.78,0.0735,1840.0,1750.0,0.144,0.00163,0.032,0.492,0.273
1910,Netherlands,1996,11.7,0.552,5480.0,5910.0,0.00044,0.0231,4.43,2.41,0.0
2669,Hungary,2006,5.96,0.306,3570.0,3880.0,0.00159,0.115,0.0,0.769,0.0
1368,Malaysia,1989,2.86,0.0683,1230.0,1110.0,0.0255,0.0,0.893,0.598,1.6
90,Hungary,1968,5.94,0.871,0.0,1380.0,0.00075,0.0,0.0,0.445,0.0
900,Ireland,1982,7.41,0.604,0.0,2790.0,0.0198,0.0,0.0,1.28,0.0
1502,Ireland,1991,9.57,0.944,4300.0,3900.0,0.0181,0.0,0.0,1.38,0.0
1350,Greece,1989,7.22,0.783,3390.0,3210.0,0.0162,0.0,0.0,1.47,0.0
2110,Germany,1999,11.0,1.01,6840.0,6510.0,0.0205,0.177,0.197,1.63,0.0
1081,Germany,1985,13.5,1.92,6730.0,6450.0,0.0192,0.153,0.189,1.63,0.0
1576,Croatia,1992,3.49,0.0844,1880.0,2230.0,0.0814,0.0,0.0,0.685,0.0
751,Chile,1980,2.2,0.0954,0.0,899.0,0.0605,0.0,0.0,0.465,0.0
1803,Spain,1995,6.72,0.477,4200.0,3920.0,0.0504,0.121,0.0,1.45,0.0
3228,Sri Lanka,2013,0.711,0.0232,582.0,526.0,0.0,0.0,0.0,0.187,0.0
2435,Hungary,2003,6.11,0.358,3370.0,3640.0,0.00145,0.0934,0.0,0.605,0.0
425,Switzerland,1975,6.17,0.0361,0.0,4880.0,0.453,0.105,0.0,1.97,0.0
3197,Chile,2013,4.65,0.43,4150.0,3890.0,0.0,0.0,0.0,0.958,0.0
2993,Kuwait,2010,29.9,0.00128,19100.0,17000.0,0.0,0.0,3.2,7.06,41.2
1919,Qatar,1996,61.7,0.0,12700.0,11700.0,0.0,0.0,16.0,3.54,51.9
2693,Oman,2006,15.1,0.00119,5260.0,4250.0,0.0,0.0,8.09,1.75,14.0
705,Ireland,1979,8.21,0.595,0.0,2940.0,0.021,0.0,0.0,1.9,0.0
1307,Oman,1988,6.27,0.0,2630.0,2050.0,0.0,0.0,1.12,0.604,18.4
1232,South Korea,1987,4.63,0.567,1930.0,1670.0,0.0111,0.0813,0.0,0.714,0.0
930,Trinidad and Tobago,1982,16.4,0.0,0.0,2330.0,0.0,0.0,2.91,1.64,7.83
2629,Thailand,2005,3.43,0.177,1990.0,1900.0,0.00747,0.0,0.322,0.7,0.182
2170,South Africa,1999,8.46,1.69,4580.0,4280.0,0.00141,0.025,0.0,0.488,0.0
144,Iceland,1970,6.8,0.00673,0.0,6470.0,0.603,0.0,0.0,2.39,0.0
2569,Belarus,2005,6.5,0.0718,3240.0,3250.0,0.00032,0.0,0.0,0.791,0.0
333,Pakistan,1973,0.317,0.00922,0.0,99.4,0.0058,0.0004,0.0418,0.0577,0.0
2100,Bulgaria,1999,5.74,0.845,4740.0,3610.0,0.0293,0.169,0.0,0.542,0.0
1175,Norway,1986,8.41,0.239,23300.0,22200.0,1.99,0.0,5.34,2.33,10.3
2707,Thailand,2006,3.46,0.188,2080.0,1990.0,0.0104,0.0,0.329,0.683,0.197
41,Italy,1966,4.11,0.172,0.0,1570.0,0.0725,0.00641,0.0,1.11,0.0355
812,Bulgaria,1981,9.0,1.03,0.0,4130.0,0.035,0.0882,0.0,1.4,0.0
1575,"Hong Kong, China",1992,5.62,1.07,5980.0,4510.0,0.0,0.0,0.0,1.38,0.0
2262,China,2001,2.64,0.572,1140.0,1080.0,0.0187,0.00118,0.0202,0.176,0.127
3005,Oman,2010,15.4,0.00974,6520.0,5830.0,0.0,0.0,7.27,2.09,13.9
1339,Cyprus,1989,5.9,0.0866,2440.0,2220.0,0.0,0.0,0.0,1.97,0.0
3181,Uzbekistan,2012,3.91,0.0395,1800.0,1610.0,0.0,0.0,1.65,0.103,0.107
3106,South Africa,2011,9.16,1.74,5050.0,4530.0,0.0,0.0,0.0,0.494,0.0
2940,Sweden,2009,5.06,0.214,14700.0,14100.0,0.608,0.482,0.0,1.64,0.0
1585,Italy,1992,7.66,0.213,3960.0,4310.0,0.0638,0.0,0.258,1.65,0.0788
1124,Thailand,1985,0.928,0.0305,443.0,417.0,0.00607,0.0,0.053,0.212,0.0386
786,New Zealand,1980,5.56,0.372,0.0,6340.0,0.517,0.0,0.0,1.31,0.0
2267,Denmark,2001,10.4,0.783,7040.0,6490.0,0.00045,0.0,1.4,1.85,3.17
3180,USA,2012,17.1,1.32,13700.0,13000.0,0.0,0.0,1.78,2.48,1.26
1960,Estonia,1997,13.1,2.3,6540.0,4810.0,0.00018,0.0,0.0,0.976,0.0
829,UK,1981,9.98,1.26,0.0,4570.0,0.00664,0.058,0.556,1.33,1.59
3255,Trinidad and Tobago,2013,34.3,0.0,7020.0,6430.0,0.0,0.0,24.6,1.66,3.77
2744,Greece,2007,10.3,0.797,5710.0,5700.0,0.0198,0.0,0.0,2.06,0.0
619,Canada,1978,17.4,0.804,0.0,12300.0,0.844,0.112,2.63,3.68,3.15
2775,Poland,2007,8.76,1.46,4150.0,3660.0,0.0053,0.0,0.102,0.649,0.0
1899,Kazakhstan,1996,9.54,1.56,3760.0,3640.0,0.0401,0.0,0.196,0.651,1.47
1885,UK,1996,10.1,0.763,6040.0,5820.0,0.00502,0.14,1.3,1.45,2.23
377,Hungary,1974,7.06,0.795,0.0,2070.0,0.00066,0.0,0.0,0.852,0.0
291,Bangladesh,1973,0.0673,0.0018,0.0,14.6,0.00041,0.0,0.00773,0.014,0.0
1777,Uzbekistan,1994,4.84,0.0483,2140.0,1920.0,0.0274,0.0,1.64,0.354,0.247
2834,Japan,2008,9.59,0.947,9210.0,8270.0,0.0519,0.175,0.0,1.75,0.0
570,Greece,1977,5.05,0.877,0.0,1900.0,0.0178,0.0,0.0,1.16,0.0
810,Belgium,1981,12.5,1.1,0.0,4910.0,0.00333,0.112,0.0,2.37,0.0
3265,Australia,2014,16.7,1.9,10500.0,10100.0,0.0,0.0,2.43,2.01,0.809
551,Bangladesh,1977,0.0788,0.00176,0.0,17.5,0.00051,0.0,0.0116,0.0166,0.0
1377,Portugal,1989,4.13,0.246,2610.0,2400.0,0.0504,0.0,0.0,1.25,0.0
2393,Slovenia,2002,8.32,0.789,7350.0,6380.0,0.143,0.239,0.0,1.18,0.0
2902,Croatia,2009,5.04,0.117,3100.0,3820.0,0.131,0.0,0.0,1.01,0.0
1782,Argentina,1995,3.67,0.0183,1930.0,1640.0,0.0662,0.0174,0.6,0.583,1.08
2846,Netherlands,2008,10.6,0.48,6530.0,7170.0,0.00053,0.0217,3.68,2.8,0.0
3154,Morocco,2012,1.78,0.091,832.0,874.0,0.0,0.0,0.0,0.397,0.0
1421,Hungary,1990,7.08,0.593,2740.0,3430.0,0.00147,0.114,0.0,0.893,0.0
1844,Saudi Arabia,1995,12.6,0.0,5900.0,4860.0,0.0,0.0,1.88,3.23,23.1
1322,USA,1988,19.8,1.82,11800.0,11300.0,0.0722,0.193,1.61,3.18,1.86
2052,Israel,1998,9.84,1.03,6660.0,5820.0,0.00037,0.0,0.0,2.18,0.0
23,Sweden,1965,8.08,0.288,0.0,5520.0,0.516,0.0002,0.0,2.51,0.0
2346,Algeria,2002,2.81,0.0231,868.0,736.0,0.00016,0.0,2.4,0.306,2.23
49,Sweden,1966,9.29,0.272,0.0,5630.0,0.502,0.0005,0.0,2.82,0.0
1297,South Korea,1988,5.29,0.598,2210.0,1920.0,0.00728,0.0819,0.0,0.847,0.0
467,Portugal,1975,2.32,0.0449,0.0,1080.0,0.0599,0.0,0.0,0.746,0.0
780,Luxembourg,1980,30.5,5.01,0.0,10800.0,0.0231,0.0,0.0,2.95,0.0
1851,Trinidad and Tobago,1995,13.5,0.0,3430.0,2980.0,0.0,0.0,5.06,1.02,5.37
1763,Qatar,1994,60.6,0.0,11500.0,10900.0,0.0,0.0,15.2,3.28,42.1
2994,Sri Lanka,2010,0.645,0.00296,533.0,460.0,0.0232,0.0,0.0,0.205,0.0
27,Austria,1966,5.34,0.66,0.0,2380.0,0.2,0.0,0.0,0.832,0.0
1348,France,1989,6.97,0.346,7200.0,5880.0,0.0711,0.463,0.0,1.57,0.0
1241,New Zealand,1987,7.31,0.316,8990.0,7900.0,0.573,0.0,0.0,1.18,0.0
1357,Iraq,1989,4.25,0.0,1400.0,1300.0,0.0132,0.0,0.31,0.874,8.18
1311,Poland,1988,11.8,2.74,3830.0,3570.0,0.00408,0.0,0.0992,0.464,0.0
1974,Israel,1997,9.86,0.978,6310.0,5490.0,0.00038,0.0,0.0,2.1,0.0
2223,Norway,2000,9.46,0.221,31800.0,25000.0,2.71,0.0,9.44,1.97,35.5
1972,Iraq,1997,3.18,0.0,1250.0,1310.0,0.0023,0.0,0.116,1.61,2.67
2733,Czech Republic,2007,12.4,2.0,8500.0,6520.0,0.0174,0.218,0.0,0.939,0.0
567,Finland,1977,10.6,0.66,0.0,6730.0,0.22,0.0483,0.0,2.63,0.0
1190,Trinidad and Tobago,1986,14.7,0.0,2780.0,2710.0,0.0,0.0,3.13,1.32,7.01
1487,Denmark,1991,12.5,1.6,7090.0,6220.0,0.00042,0.0,0.685,1.78,1.34
1010,Switzerland,1984,6.12,0.0783,0.0,6600.0,0.404,0.247,0.0,1.85,0.0
1811,Hungary,1995,5.96,0.42,3290.0,3070.0,0.00136,0.117,0.0,0.739,0.0
849,Netherlands,1981,11.5,0.311,0.0,4290.0,0.0,0.0222,4.49,2.55,0.0
2803,Belarus,2008,7.03,0.0685,3710.0,3480.0,0.00035,0.0,0.0,0.842,0.0
2663,Finland,2006,13.0,1.4,15700.0,17200.0,0.188,0.374,0.0,2.03,0.0
1716,China,1994,2.45,0.534,754.0,727.0,0.012,0.00106,0.0124,0.12,0.119
285,South Africa,1972,7.37,1.27,0.0,2350.0,0.00302,0.0,0.0,0.44,0.0
3140,Ireland,2012,8.29,0.491,5990.0,5650.0,0.0,0.0,0.0,1.44,0.0
1141,Chile,1986,1.77,0.0895,1190.0,1020.0,0.0826,0.0,0.0,0.395,0.0
1197,Argentina,1987,3.68,0.0371,1670.0,1410.0,0.0601,0.0178,0.406,0.738,0.724
2171,UAE,2000,35.7,0.0,12700.0,11800.0,0.0,0.0,10.3,6.27,38.8
10,UK,1965,11.5,2.16,0.0,3330.0,0.0066,0.0239,0.0,1.38,0.00155
1263,Australia,1988,15.9,2.16,8710.0,7800.0,0.0741,0.0,0.8,1.92,1.68
1419,"Hong Kong, China",1990,4.74,0.959,5060.0,4180.0,0.0,0.0,0.0,1.1,0.0
1904,Luxembourg,1996,22.3,1.12,3030.0,14600.0,0.0125,0.0,0.0,4.41,0.0
832,Hungary,1981,8.05,0.755,0.0,2740.0,0.00135,0.0,0.0,1.0,0.0
782,Mexico,1980,3.96,0.0343,0.0,888.0,0.0211,0.0,0.319,0.74,1.58
2730,China,2007,5.1,1.18,2440.0,2330.0,0.0316,0.00404,0.0446,0.274,0.138
2987,Iceland,2010,11.3,0.291,53300.0,51400.0,3.38,0.0,0.0,2.19,0.0
1465,Uzbekistan,1990,5.39,0.0895,2760.0,2380.0,0.0279,0.0,1.55,0.495,0.137
3080,Netherlands,2011,10.1,0.445,6750.0,7060.0,0.00029,0.0214,3.57,2.73,0.0
959,UK,1983,9.7,1.18,0.0,4550.0,0.00694,0.0761,0.582,1.29,2.04
2148,Pakistan,1999,0.718,0.0151,471.0,322.0,0.0117,0.00024,0.105,0.131,0.0
1977,Kazakhstan,1997,9.1,1.36,3380.0,3170.0,0.0361,0.0,0.323,0.664,1.67
2239,Thailand,2000,2.71,0.125,1520.0,1450.0,0.0082,0.0,0.285,0.552,0.113
974,Sri Lanka,1983,0.309,0.00114,0.0,115.0,0.00664,0.0,0.0,0.0932,0.0
1687,Russia,1993,12.5,0.955,6450.0,5730.0,0.1,0.0688,3.3,1.32,2.39
1679,Oman,1993,6.39,0.0,2820.0,2450.0,0.0,0.0,1.08,1.38,18.7
